,Repo,Contributor,Contributions
4599,18991568,vbohush,22
4382,19025100,antonkrasov,72
3641,19025100,matantsu,1
3058,19025100,waffle-iron,1
501,19025100,Aracem,1
745,19025100,Fenil15,2
3632,19025100,rafaeltoledo,1
3652,19025100,lukesimm,1
280,19340009,seabornlee,12
1197,19340009,tdmitriy,1
1652,19340009,bryant1410,1
2430,19340009,dheerucr9,1
3897,19340009,daimajia,36
3439,19340009,chongzhe,1
2182,19340009,jaredrummler,3
4009,19340009,lzyzsd,2
2336,19340009,lelexxx,2
1343,19340009,hveiras,1
803,19380595,melhousni,1
146,19380595,Jgil10,1
1576,19380595,erget,53
111,19380595,amalik12,1
2894,19380595,sebinjude,5
2708,19387981,dmytrodanylyk,79
731,19387981,nirvik66,1
37,19387981,aminelaadhari,1
2674,19571994,stormzhang,2
328,19571994,xiaorong1176,2
355,19571994,yeungeek,1
2951,19571994,Trinea,31
3648,19571994,pedant,1
1523,19571994,androidyue,1
2375,19571994,markzhai,1
215,19571994,singwhatiwanna,1
1229,19632435,darktiny,1
2398,19632435,lightSky,2
2601,19632435,Freedom000,1
4190,19632435,Trinea,30
3350,19836746,puneet-pdx,58
2642,19836746,shubham7109,37
1150,19836746,shellygill,49
3326,19836746,Rachael-E,115
4380,19836746,doneill,1414
1858,19836746,hud10837,53
4592,19836746,TADraeseke,829
868,19836746,sorenoid,107
3987,19836746,manishk3189,169
4348,19836746,eri9000,158
1232,19875422,pezy,2
1595,19875422,Mooophy,646
1535,19889443,mattmas,1
3047,19889443,howesben,32
4214,19889443,theo-armour,388
465,19889443,joshwentz,58
2474,19889443,femik,10
3457,19941780,sturmju,1
3977,19974229,kanapin,6
2031,19974229,ADJA,58
385,20095998,mariobehling,4
4248,20095998,joerx,1
2190,20095998,prasht63,46
1774,20109356,heineman,23
1586,20218189,Wing-Li,5
1327,20218189,kibotu,14
4469,20218189,vbauer,1
2557,20218189,jingle1267,99
4545,20373768,jjuiddong,23
1423,20373768,sgajaejung,14
481,20399893,nanika,1
2399,20399893,hiteshsondhi88,142
502,20399893,bitdeli-chef,1
3992,20399893,smostertdev,1
534,20593099,joaogouveia,1
3112,20593099,krossovochkin,1
747,20593099,hannesa2,43
3609,20593099,dependabot[bot],13
4161,20593099,jayrambhia,1
2181,20593099,gradle-update-robot,6
3920,20593099,amchang,2
2219,20593099,dmytrodanylyk,73
3536,20593099,ardacebi,1
3998,20593099,DinoSoeren,1
4269,20617245,ravidsrk,1
4327,20617245,twiceyuan,1
845,20617245,zeXtreme,2
4433,20617245,erhu,1
2935,20617245,kymjs,513
2969,20626284,johnshiver,86
752,20626284,jkereako,2
971,20628988,angeladai,15
707,20628988,JustusThies,1
833,20628988,niessner,40
1220,20668562,brad-android,1
285,20668562,rbonifacio,1
1937,20668562,yulin2,7
1670,20668562,cymcsg,879
3179,20668562,liyiheng,1
2867,20818126,AquilesCanta,871
4044,20818126,christosts,229
914,20818126,krocard,189
3563,20818126,ojw28,5203
3689,20818126,erdemguven,400
2297,20818126,icbaker,885
4376,20818126,marcbaechinger,443
2510,20818126,kim-vde,367
2648,20818126,andrewlewis,1349
2109,20818126,tonihei,1347
1528,21113547,gareth-cross,49
2745,21113547,jbcolme,1
1209,21113547,rgariepy,1
1579,21113547,aaronhoy,1
4352,21113547,kartikmohta,3
129,21113547,dvorak0,1
3359,21113547,versatran01,16
1442,21113547,mwatterson,5
2810,21113547,ke-sun,1
3778,21133196,waylife,7
3185,21133196,venciallee,6
1971,21133196,huxian99,6
196,21133196,Trinea,53
4043,21133196,AaronPlay,7
4021,21133196,lsjwzh,10
5,21133196,dkmeteor,7
4419,21133196,lightSky,9
4314,21133196,grumoon,35
739,21133196,fudaye,13
596,21212616,cyisrael,35
2339,21212616,nvictornvictor,3
3548,21212616,smdol,2
305,21212616,dav-cz,5
154,21212616,borismus,2
220,21212616,tjohns,1
3957,21212616,samtstern,2
675,21212616,fredsa,1
176,21246279,tjohns,1
3252,21246279,codingjeremy,1
773,21246279,google-automerger,27
141,21246279,ggfan,2
1857,21270812,prateek27,19
34,21414215,amapapi,4
569,21866165,Ciechan,2
4050,22229718,dvklopfenstein,645
1256,22229805,dgkanatsios,18
456,22229805,Cosebdd,1
4361,22342877,cupakromer,50
1597,22342877,markvandertol,7
2901,22342877,lultimouomo,6
2053,22342877,davidgyoung,852
373,22342877,AndrewReitz,49
2013,22342877,TonyTangAndroid,8
4472,22342877,ost-ct,7
4002,22342877,ento,5
3299,22342877,gelldur,5
1122,22342877,mateuszsarzynskimobica,8
1449,22551498,asicguy,10
422,22680862,BennyQBD,23
4586,22831855,Pesegato,1
2401,22831855,mfreema5,1
4473,22831855,n42k,1
1518,22831855,duarte-pompeu,1
813,22831855,DarkJymis777,3
1572,22831855,roroah,1
3435,22831855,meltzow,112
1450,22831855,rastaman,8
3557,22831855,methusalah,273
2875,22911969,fjpavm,129
4447,22911969,scottmurray,308
3340,22911969,ian-hutchinson,223
689,22911969,TomHaygarth,96
880,22911969,salvador-girbau,71
4084,22911969,vimmy-io,153
503,22911969,malcolm-brown,135
1769,22911969,MichaelTKHChan,261
3839,22911969,blairmwrld,221
2052,22911969,jonty-dawson,253
866,23001562,gd4219,1
1577,23001562,karlgluck,1
1248,23001562,antongrigoryev,1
1742,23001562,Majchrzak,16
1944,23108862,codacy-badger,1
2638,23108862,polyzen,1
2940,23108862,jeyoor,1
2441,23108862,xSAVIKx,188
1867,23108862,gitter-badger,1
990,23108862,upwell,1
2081,23108862,xansen,1
1365,23108862,liuwenchao,1
3038,23178006,deluxe,5
3448,23178006,david-westreicher,1
4075,23178006,asanglard,3
3777,23178006,fabiensanglard,233
1308,23178006,plasticle,1
2828,23178006,alexey-anufriev,1
14,23313699,adam-urbanczyk,5
2096,23313699,paddy-r,3
3668,23313699,jf---,42
888,23313699,thorade,7
1606,23313699,aaronang,2
754,23313699,buguen,2
1498,23313699,tpaviot,1283
177,23313699,Tanneguydv,5
1095,23313699,rainman110,25
2533,23313699,tommy3001,4
3428,23373469,ericrrichards,1
1052,23373469,fabiensanglard,44
1028,23373469,mozzwald,2
948,23373469,theinternetftw,15
4534,23373469,fragglet,1
1850,23391501,hjanetzek,1420
3494,23391501,karimnaaji,1413
2001,23391501,tallytalwar,1479
3519,23391501,patriciogonzalezvivo,227
3391,23391501,meetar,4
1412,23391501,matteblair,2428
2955,23391501,cleeus,10
33,23391501,sopyer,4
4244,23391501,ecgreb,23
1255,23391501,msmollin,12
415,23524300,StefMa,1
3502,23524300,twiceyuan,1
1213,23524300,siyamed,20
1823,23537557,sanmont3drepo,321
1088,23537557,carmenfan,1841
3223,23537557,timscully1983,923
2302,23537557,Charence,231
4031,23537557,EmilTheSadCat,132
4108,23537557,ChristosTsiotsias,171
2701,23537557,thenrikie,1162
994,23537557,3drepoPerson,581
4480,23537557,JamesLMilner,1401
2321,23537557,Amantini1997,90
825,23565243,marionleborgne,157
4497,23565243,mrcslws,282
4349,23565243,subutai,833
834,23565243,natoromano,96
4398,23565243,ywcui1990,427
3544,23565243,lscheinkman,271
1057,23565243,scottpurdy,120
3395,23565243,numenta-ci,697
3114,23565243,BoltzmannBrain,210
3530,23565243,chetan51,621
3881,23577001,bryant1410,1
1081,23577001,gb112211,57
1310,23913470,bitdeli-chef,1
259,23913470,hiteshsondhi88,150
861,23913470,gitter-badger,1
327,23913470,gmxu,2
514,24014960,morganchen12,2
4411,24014960,adomanico,1
557,24014960,hoke-t,1
2527,24014960,voidet,4
4495,24014960,kaandedeoglu,1
1513,24014960,normand1,1
3700,24014960,perlfly,2
3254,24014960,waynewbishop,280
1376,24014960,arslanbilal,1
1963,24014960,blakemerryman,1
1416,24139593,alamkanak,94
1363,24139593,m4droid,1
3077,24139593,entropitor,69
3540,24139593,raplider,1
3323,24139593,KimPark89,1
3169,24139593,marunjar,20
1932,24139593,jhoobergs,17
267,24139593,glennschmidt,1
2852,24139593,subbuboyapati,1
3201,24139593,psamim,1
4492,24288133,johnjohndoe,1
1445,24288133,markushi,5
512,24627733,calfjohn,115
2883,24627733,fusijie,335
2609,24627733,ricardoquesada,1
1718,24627733,zaojiahua,60
686,24627733,Wu-Hao,107
758,24627733,zhaijialong,1
889,24627733,super626,2
691,24627733,darkdukey,7
2446,24628923,yhsj0919,1
1805,24628923,Laeyoung,1
2741,24628923,navasmdc,28
3050,24628923,2hamed,1
3461,24628923,iGio90,1
3282,24628923,cesarizu,1
3836,25142949,Kazade,6
3963,25142949,RandyGaul,2
1799,25142949,noctisdark,1
899,25142949,grodtron,1
2300,25142949,dcousens,1
1279,25142949,wmcnamara,1
679,25142949,kaadmy,1
621,25142949,WalasPrime,3
591,25142949,orthographic-pedant,1
3196,25142949,PhilCK,2
195,25166410,PareshMayani,1
777,25166410,saulmm,46
4179,25249786,yosupo06,638
690,25249786,anonymousUse,1
3079,25249786,majiang,4
3293,25249786,web-flow,34
4207,25350755,GavinCT,45
429,25623512,Carymax1988,45
3171,26061231,mikepenz,1039
1721,26061231,dependabot[bot],3
1473,26061231,h6ah4i,7
2599,26061231,Rainer-Lang,11
1771,26061231,dzamlo,4
3875,26061231,rubengees,3
3950,26061231,AllanWang,5
3278,26061231,kuba2k2,8
2895,26061231,ANPez,3
3631,26061231,zTrap,58
3900,26119423,thesadabc,1
3958,26119423,atul161,4
976,26119423,Xiryl,1
21,26119423,Nihar-Zutshi12,1
878,26119423,tekinarslan,22
552,26119423,rachit2panwar,1
3882,26302821,skyfishjy,10
822,26302821,xujinyang,1
587,26399736,andr3wmac,549
417,26685587,anishthecoder,1
3108,26685587,miho,3
3789,26685587,abhinayagarwal,5
383,26685587,AlmasB,50
392,26685587,Birdasaur,11
3409,26685587,nlisker,19
1735,26685587,jperedadnr,106
1337,26685587,naramski,3
750,26685587,jdub1581,4
164,26699164,ravidsrk,1
1748,26699164,juanpabloprado,10
4101,26699164,cprakashagr,1
4571,26699164,wenchaojiang,39
1933,26699164,raee,1
4434,26866756,funyoung,14
2168,26866756,vinerylink,1
362,26866756,gooYangFeng,7
2567,26978197,idunoe,3
3766,26978197,einstein95,1
323,26978197,LITTOMA,12
1207,26978197,LuxSyphurithSIe,4
222,26978197,Relys,21
44,26978197,sbJFn5r,1
4275,26978197,CaitSith2,4
2227,26978197,shinyquagsire23,7
2714,27001050,verysimplyms,11
765,27001050,MrJPGames,5
2697,27001050,capz,16
1672,27001050,xem,83
2676,27001050,octopuserectus,2
1627,27014245,jmkao,173
2736,27014245,ergobot,6
985,27014245,sobryan,62
2467,27014245,kloknibor,28
4195,27014245,WesGilster,653
778,27014245,wilbur-shi,84
101,27014245,WGAndrew,2
99,27014245,angela-ko,48
862,27021152,houkx,47
1123,27021152,FinalLody,29
203,27099626,ihaveamac,2
2866,27099626,odyzzey,1
4210,27099626,Rinnegatamante,545
3333,27099626,gnmmarechal,1
131,27099626,ksanislo,1
4085,27099626,ElementW,1
1396,27099626,christofsteel,4
3431,27099626,keanutah,3
1529,27202148,pinhopro,36
3820,27228513,a396901990,6
3560,27294912,westlinkin,91
3578,27294912,GodLikeThomas,4
2671,27456043,rhiestan,2
2273,27456043,drkoller,1
2332,27456043,lemony-fresh,3
3002,27456043,andre-schulz,13
1880,27456043,nmoehrle,141
3979,27456043,dthul,3
1296,27456043,scimad,1
2394,27456043,DaniilSNikulin,1
1510,27456043,oleg-alexandrov,3
3637,27456043,christianachilleszeisscom,2
2964,27485654,claudia-romano,5
1223,27719884,isilent-me,1
1585,27719884,GavinCT,20
1430,27771593,bekraft,10
3014,27771593,martin1cerny,29
1613,27771593,LloydPickering,12
3719,27771593,andyward,104
650,27771593,XbimCI,4
2971,27771593,fomayette,1
657,27771593,gcoulby,2
1754,27771593,guenter1holzeder,3
289,27771593,CBenghi,171
4045,27771593,SteveLockley,291
1624,27805683,ReadmeCritic,1
2608,27805683,renyq,1
4168,27805683,Tim9Liu9,397
2637,27805683,bingoogolapple,1
3403,28266028,mtnbarreto,178
23,28266028,pastorin,12
2806,28266028,jamesjychong,2
1414,28266028,ajRiverav,2
2225,28266028,m-revetria,5
643,28266028,xhzengAIB,7
1930,28266028,OliverPearmain,6
4072,28266028,dotkebi,2
3747,28266028,nayzak,2
618,28266028,mats-claassen,15
4442,28282796,narkarum,6
3032,28282796,careermonk,67
2388,28282796,AdrianKrebs,1
3044,28282796,saideepakb,1
1306,28282796,UmakanthSahu,6
1684,28282796,Amay22,5
3444,28282796,shanmukht,1
1379,28282796,matbesancon,1
551,28282796,itsmohitgoel,1
2716,28282796,ayusmand,5
4240,28284294,haoma7,1
2363,28284294,careermonk,93
2997,28284294,cdaman123,1
2305,28284294,jiminoc,1
4134,28284294,Danish-Pandita,1
1628,28284294,narkarum,4
2548,28284294,mohitsaroha03,1
3347,28284294,PawanKumar18,1
2324,28324684,LeechanX,6
405,28324684,Prakash1108,1
3915,28381182,xiaolongyuan,2
2625,28381182,saiwu-bigkoo,78
2440,28381182,liaohuqiu,1
3867,28381182,Muyangmin,1
2831,28467695,alxli,1115
634,28489152,careermonk,93
80,28489152,chashiv,13
3375,28489152,adarsh4145,1
3722,28489152,aggarwalmayank,1
3525,28489152,narkarum,1
1129,28489152,xerosanyam,3
1085,28489152,WonhongNam,1
359,29067782,nkzawa,35
4487,29067782,live-wire,1
1419,29067782,BongJaeChoi,1
2086,29067782,yashade,2
4096,29067782,abhishekgautam101,1
3573,29067782,sanchitgarg1909,2
2636,29186291,warko-san,14
2409,29186291,matthewrice345,1
1018,29186291,edBaev,4
1254,29186291,BurgerZ,1
3283,29186291,alexzaitsev,32
3742,29186291,PenzK,59
4340,29186291,lynnik,6
1138,29186291,kstanislav,2
3438,29239012,gberaudo,413
1738,29239012,peppsac,70
2948,29239012,fgrisez,86
648,29239012,Mickhopes,41
2059,29239012,bagage,162
3024,29239012,DatBewar,654
1626,29239012,MargauxClerc,427
2311,29239012,BrieucV,51
2742,29239012,Viish,3407
2367,29239012,ovari,7
2185,29281799,Reedbeta,83
1744,29281799,vinniefalco,357
2628,29281799,behdad,29
4288,29281799,Infinality,15
3531,29281799,antoineL,17
730,29281799,lemzwerg,2620
576,29281799,apodtele,111
4023,29281799,mpsuzuki,345
2787,29281799,olvaffe,50
1271,29281799,djewsbury,60
2843,29475313,bmcage,8
784,29475313,MarkDurbin104,11
4375,29536194,hassenkassim,1
4223,29536194,renaudcerrato,1
3655,29536194,gitter-badger,1
2668,29536194,mobi-life,1
1472,29536194,bitdeli-chef,1
2555,29536194,AymanDF,3
2673,29536194,androziom,2
3926,29536194,geftimov,70
3580,29536194,ravidsrk,1
4112,29536194,CharlesNascimento,1
1542,30224827,Justineo,2
3370,30224827,Ovilia,1
2862,30224827,pissang,721
447,30224827,kyriejoshua,3
1198,30224827,pedrolamas,1
2850,30224827,kener,1
400,30224827,100pah,2
2613,30224827,deyihu,1
2503,30224827,fuzhenn,2
301,30224827,nwind,5
2008,30538018,junhkim,3
4582,30538018,Dsummers91,1
4307,30538018,greengerong,1
1241,30538018,kyuwoo-choi,3
2963,30538018,Swiftwork,1
1076,30538018,maikealame,3
2650,30753419,masterprize,6
1183,30753419,HagamosVideojuegos,1
1436,30753419,chromealex,370
3663,30753419,OrangeeZ,18
2376,30753419,bomberest,4
1741,30823747,fisharebest,27
1986,30823747,grillonbleu,1
3924,30908373,jin-zhe,1
412,31350866,imteekay,532
744,31441862,astreet,1
2475,31441862,ttsugriy,6
3916,31441862,ed-george,1
3661,31441862,jasleensingh,9
3564,31441862,Kiaorra,2
2417,31441862,ameen-sarsour,1
3416,31441862,arungalva,1
2740,31441862,IanChilds,1
3550,31441862,xiphirx,55
3744,31441862,zertosh,2
1977,31450741,zhangpanyi,5
4527,31453319,qwertxyz,9
3571,31453319,lvtea0105,9
1837,31453319,Haoxiqiang,5
1392,31453319,singwhatiwanna,4
2326,31453319,AigeStudio,8
726,31453319,chelaile,1
2662,31453319,cookerwang,3
3794,31453319,GKerison,4
2268,31453319,hehonghui,74
387,31453319,lijunhuayc,7
837,31559278,Pwnage-Pineapple,2
2377,31559278,zack-emmert,2
4212,31559278,Sardau,63
274,31690108,cdlei,2
216,31690108,sarahudacity,1
2694,31690108,sdspikes,16
3630,31690108,DAGalpin,1
3146,31714958,XRobots,9
1474,31775387,gopatrik,50
3725,31775387,Albert-IV,1
4506,31894946,Trinea,16
1501,31899232,bullfest,1
18,31899232,rbuch703,120
52,31899232,dkniffin,70
668,31899232,dependabot[bot],4
2396,31899232,7dir,2
1598,31899232,moklick,2
3230,31899232,330595524,1
4323,31899232,matt-deboer,4
389,31899232,setti84,38
3583,31899232,kekscom,285
3418,31929346,smishra2,10
3732,31929346,GeorgCantor,6
969,31929346,AquilesCanta,5
582,31929346,dturner,50
3134,31929346,nic0lette,142
150,31929346,khiemdoan,6
2537,31929346,rampara,6
4152,31929346,mangini,87
4093,31929346,cartland,23
3728,31929346,nageshs,45
2790,32054120,randommm,1
2989,32054120,mahmoudparsian,27
217,32054120,dennisqi,2
1816,32054120,pyspark-in-action,64
953,32237762,mattm,6
4,32369270,JMakey,497
901,32369270,allejo,218
1685,32369270,macsforme,260
1475,32369270,blast007,553
2906,32369270,JeffM2501,1540
4596,32369270,jwmelto,23
2904,32369270,dtremenak,1110
3262,32369270,kongr45gpen,96
1561,32369270,catay,8
3745,32369270,atupone,79
199,32482681,obaro,13
515,32482681,xmodulo,3
411,32519119,Babar-Bashir,1
1571,32519119,hex539,2
3377,32519119,dzolnai,3
2442,32519119,schwabe,1722
81,32519119,TotalCaesar659,2
84,32519119,AfzalivE,1
796,32519119,SemenovAlexander,1
580,32519119,nvllsvm,1
2772,32519119,maniac103,8
509,32519119,anton-vaytulevich-rubius,3
1042,32583947,aporter,9
3314,32589058,cooervo,28
3687,32589058,loki-one,1
3103,32589058,aligg,1
194,32594890,Rashed97,28
4378,32594890,koush,27
3729,32594890,sdhz151,19
4391,32594890,intervigilium,19
4470,32594890,cyanogen,69
4446,32594890,bgcngm,28
1409,32594890,invisiblek,31
165,32594890,mikeNG,126
3757,32594890,luca020400,34
273,32594890,rmcc,88
523,32680289,zzz24512653,18
2786,32822758,rkrishnasanka,516
692,32822758,Nesciosquid,195
1345,32822758,sudo-Erno,7
1234,32822758,deepsource-autofix[bot],2
1111,32822758,Jeffbase,2
3739,32822758,ckuffner,2
3259,32822758,sjain70,2
4090,32822758,JLippai,64
3986,32822758,ryu-bu,67
3481,32822758,jackruan99,12
2763,33096106,jackhumbert,33
1682,33104308,rampatra,239
2953,33609151,hankcs,47
3436,33609151,MEJIOMAH,2
2898,33609151,ibrahimAlii,2
2445,33609151,turbanoff,1
1218,33609151,tkuun101,2
1526,33609151,fatho,2
4401,33708917,NathanDeMaria,1
1871,33708917,dutran,59
549,33708917,vra,5
2405,33708917,firmamentqj,1
1834,33708917,rockXL,2
237,33708917,abuccts,1
3951,33708917,kartikeyaSh,1
3913,33708917,antran89,2
4379,33708917,mattphillipskitware,1
1911,33708917,pientars,1
3390,34001675,JoAlvarez,1
4456,34001675,Tamrat-B,17
1477,34001675,jfoster126,10
3273,34001675,w12594822,1
619,34001675,chri7928,3
663,34001675,siu,2
2313,34001675,rvargasESRI,18
3644,34001675,ajuanr,2
4063,34001675,rexhansen,1
3762,34001675,youyunhua,1
4068,34243409,finwen,931
2909,34243409,gregmalcolm,74
3148,34243409,robbyxp1,3431
1699,34243409,iainross,238
1109,34243409,mwerle,30
2985,34243409,klightspeed,1210
3892,34243409,spadino,179
3205,34243409,phroggster,200
2419,34243409,Eahlstan,141
3089,34243409,Majkl578,42
2295,34582319,BeeHuang,1
2088,34582319,awangdev,354
3325,34606427,hongyangAndroid,1
806,34713704,muandrew,8
2890,34713704,mriddle,2
2870,34713704,gitter-badger,1
2918,34713704,razasyedh,1
3750,34713704,Dibel,3
2106,34713704,mortenjust,84
3527,34713704,dandv,1
1888,34713704,pt2121,3
3970,34757182,datavistics,2
102,34757182,rafadaguiar,2
532,34757182,hashhar,7
519,34757182,jstnlef,5
1663,34757182,rrajasek95,2
1333,34757182,donnemartin,709
1275,34757182,ammarnajjar,3
2919,34757182,wdonahoe,15
449,34757182,mag6367,6
1957,34757182,tayre,2
1230,34846298,XRobots,4
740,35026929,teppix,1
3588,35067854,tjtorres,8
1714,35067854,bricofStitchFix,3
3677,35067854,ebressert,8
4357,35067854,dsspiegel,1
1351,35067854,gnovak,2
2998,35147042,bobiblazeski,15
3763,35562449,cfsmile,1
1935,35562449,ChangeMyUsername,108
4012,35562449,timgates42,1
2872,35718248,JoanClaret,12
4341,36149566,kyleaowen,5
4541,36149566,joshuaNewman10,3
3072,36450840,bingoogolapple,173
3071,36450840,gitter-badger,1
418,37056538,idf,157
1079,37056538,Ir1d,1
1540,37068977,mikaelarguedas,1
3914,37068977,clalancette,1
1777,37068977,wep21,1
1659,37068977,reinzor,2
2715,37068977,paulbovbel,15
2464,37068977,hidmic,4
3454,37068977,robograffitti,1
2542,37615180,stoimen,46
1967,37902735,MindMac,18
3384,37902735,CzBiX,1
4118,37922354,mtov,3
2523,37922354,tannermares,1
843,37922354,malilovick,12
1611,37922354,csterritt,1
3797,37922354,nighto,1
3841,37922354,Demartins,17
3524,37922354,elmlea-young,2
1098,37922354,landonwilkins,1
3104,38062901,rabyunghwa,2
3834,38062901,liangfeidotme,45
421,38062901,gitter-badger,2
1503,38351943,andreimaximov,204
1532,38356820,liaohuqiu,1
769,38356820,fengjundev,45
2986,38409968,RubyLouvre,22
759,38409968,xuzicn,8
1801,38667206,antoniolg,22
1499,38746530,Jesus89,45
89,38772089,jamesatha,19
3490,38772089,John-Bragg,26
3263,38772089,zeryx,41
1181,38772089,kennydaniel,12
2546,38772089,BenT00le,4
1776,38772089,platypii,19
3255,38772089,anowell,9
2331,38772089,dmorris-algo,4
1284,38772089,pmcq,29
672,38772089,besirkurtulmus,33
1683,39152400,VorontsovIE,1
1512,39152400,dechov,2
2796,39152400,Fil,21
65,39152400,stof,1
4283,39152400,rohanpadhye,1
4311,39152400,mbostock,377
3767,39152400,robinhouston,9
520,39152400,erimcg,1
43,39152400,denisname,2
4590,39152400,dependabot[bot],1
4422,39283938,Piasy,158
4166,39283938,zhoulujue,1
4200,39600045,inconvergent,33
508,39609374,singwhatiwanna,14
186,39903806,zhirongw,1
1328,39938607,orthecreedence,94
1660,39938607,daniellandau,1
3341,39938607,rubbingalcoholic,1
1713,40128816,phro,14
2076,40128816,chaumont-arch,54
2328,40128816,RubberNoodles,69
1210,40128816,jamievlin,506
2017,40128816,charlesstaats,26
263,40128816,ivankokan,23
518,40128816,shardtor,144
3711,40128816,johncbowman,7034
3337,40128816,ahammerl,343
2198,40128816,cagprado,19
4581,40180765,CaMnter,1
497,40180765,xiongwei-git,8
2693,40180765,wkzf,10
3425,40372755,lekkas,28
3164,40498828,sergeytulyakov,23
2657,40628209,L3K0V,8
1966,40628209,natario1,41
2379,40628209,richardjrossiii,9
3059,40628209,Jawnnypoo,71
139,40628209,rogerhu,97
1901,40628209,hermanliang,12
3694,40628209,wangmengyan95,92
3791,40628209,mtrezza,32
610,40628209,semantic-release-bot,9
340,40628209,grantland,104
1949,41078475,xennygrimmato,67
2967,41078475,asdoc,1
3788,41078475,arijit-pande,2
1968,41115262,tasomaniac,2
781,41115262,Haoxiqiang,2
3004,41115262,Jawnnypoo,2
3,41115262,mtrakal,3
3172,41115262,mario,2
562,41115262,friederbluemle,2
374,41115262,benjamin-bader,2
3533,41115262,strooooke,5
2098,41115262,spatrickapps,2
1608,41115262,vRallev,435
3246,41239681,wolfmcnally,2
1212,41239681,leedsalex,2
4464,41239681,jack-stripe,72
1410,41239681,DenTelezhkin,2
4388,41239681,JanGorman,2
1160,41239681,jameshurst,3
1840,41239681,elliottwilliams,2
3735,41239681,natestedman,10
2461,41239681,rikchilvers,15
3247,41239681,jflinter,82
3966,41531229,dfshizhiqiang,1
1515,41531229,ColorfulCat,28
4141,41531229,Glowin,1
2080,41551007,RoaddogLabs,1
4479,41551007,elgambitero,268
1043,41551007,Obijuan,4
1064,41551007,David-Estevez,1
1594,41551007,paclema,12
1729,41551007,gvJaime,34
122,41624627,electron0zero,19
2923,41624627,sasha240100,1645
713,41624627,noctisdark,34
4580,41624627,hirako2000,225
4635,41624627,taro-0,23
1411,41624627,typedef42,30
1953,41624627,preco21,50
1451,41624627,jackdalton2,57
349,41624627,noahcoetsee,57
1368,41624627,jackdalton,25
406,41666728,ynadji,1
3420,41666728,Zenithar,1
2348,41666728,baderj,154
3674,41666728,benji-york,2
4099,41836044,mr235,4
2370,41836044,zhdhr0000,1
544,41836044,Carlos2927,1
3258,41836044,wo5553435,2
2568,41836044,chihane,1
3799,41836044,weidongjian,70
1172,42114286,gyuho,827
2288,42114286,Calinou,1
3942,42114286,hezhizhen,1
3505,42114286,flowchartsman,1
1335,42131761,newswim,1
1732,42131761,LindsayElia,1
2133,42131761,kuychaco,62
1673,42584365,Trumeet,1
3118,42584365,anggrayudi,78
2292,42584365,johnjohndoe,1
108,42618396,mariogrip,42
1726,42618396,ricmm,1
1975,42618396,peat-psuwit,1
586,42618396,alfonsosanchezbeato,1
1647,42618396,UniversalSuperBox,9
1982,42618396,frantisheq,1
1951,42773961,tyzlmjj,28
3593,43086309,heineman,111
1253,43114493,My1,1
2221,43114493,Steveice10,1
1115,43114493,smealum,5
3064,43114493,d3m3vilurr,1
2984,43114493,yellows8,332
852,43226304,exowanderer,2
2132,43226304,vaknin,2
2101,43226304,quantifiedcode-bot,1
4091,43226304,catap,2
3624,43226304,bennr01,25
313,43226304,CodeReclaimers,346
3770,43226304,drallensmith,229
1479,43226304,mdalvi,1
2299,43226304,mathiasose,1
435,43226304,AleZonta,2
3896,43323326,rocboronat,1
1989,43323326,jaredsburrows,7
2352,43323326,jaredrummler,133
2144,43334579,alograg,1
3598,43334579,Luwangel,14
2159,43334579,christopher-ustb,1
1733,43334579,luanven,1
3355,43334579,thecodejack,1
4007,43334579,ErickRuano,3
573,43334579,Wlada,64
2361,43334579,7schmiede,1
4481,43341687,itjhDev,19
2390,43659475,Unrud,2
3087,43659475,ravencgg,3
1038,43659475,mephux,2
3394,43659475,Mailaender,3
2063,43659475,Black-Cat,3
3650,43659475,ntfwc,6
3190,43659475,FedericoCeratto,2
3186,43659475,guillaumechereau,2077
1665,43659475,sariug,5
3301,43659475,xyproto,2
1092,43717958,gaurav-kay,8
1443,43717958,dnery,31
1973,43717958,Koliadenko,5
2750,43717958,gugahoa,6
30,43717958,ab1nash,4
495,43717958,sagarduwal,4
2564,43717958,ng29,7
4578,43717958,felipecustodio,150
623,43717958,amankh99,4
2535,43717958,aadityakhare,5
3383,43876166,fuhaodev,1
716,43876166,dingjikerbo,156
4260,44377817,tgandor,102
1521,44377817,mjpolak,8
3684,44377817,artur-trzesiok,517
2659,44377817,vidartf,5
1505,44377817,renefritze,3
3472,44377817,marcinofulus,45
388,44377817,Davide-sd,3
1751,44377817,Kotrix,3
1842,44377817,Gulaabihaathee,10
4226,44377817,skremiec,33
2954,44410556,ceruleanotter,3
3964,44410556,slinzner,57
4399,44410556,dmeng,14
891,44410556,freewheelnat,18
676,44410556,nkoroste,2
3765,44410556,JoseAlcerreca,59
3160,44410556,egor-n,2
1648,44410556,richarth,2
2789,44410556,adazh,8
446,44410556,jfschmakeit,11
3928,44591113,nocnokneo,1
2502,44591113,zlingbin,9
3097,44591113,JoshBlake,616
3621,44591113,gordonmcshane,439
1772,44591113,prec,53
913,44591113,mattfelsen,1
3030,44591113,jamesashley1,8
2046,44754843,henrylee2cn,5
288,44781062,MatthewJA,29
4246,44781062,OculusMode,1
2344,44823929,dimatura,12
3267,44823929,MarcoFalke,1
2830,45256784,shijiebei2009,67
2915,45256784,dependabot[bot],9
703,45653325,shivam-maharshi,438
