,Repo,Contributor,Contributions
1069,216631734,bwagner5,181
840,216631734,jillmon,26
162,216631734,cjerad,5
726,216631734,brycahta,45
333,216631734,ec2-bot,12
242,216631734,mattrandallbecker,13
819,216631734,imuqtadir,11
539,217173687,cmanikandan,97
783,217173687,andrewcr7,25
1030,217173687,huguesclouatre,6
1003,217173687,jicowan,382
1081,217173687,wasiqaws,10
663,217173687,urbanadventurer,54
959,217173687,ellistarn,6
625,217173687,realvz,80
434,217173687,awsbpfeiff,14
290,217173687,jamesiri,8
892,220391287,dependabot[bot],182
54,220391287,paragbhingre,6
513,220391287,clareliguori,38
928,220391287,GrahamCampbell,2
1018,220391287,piradeepk,6
529,220391287,richardhboyd,4
888,220391287,allisaurus,2
656,220391287,dependabot-preview[bot],56
895,220391287,jamesiri,6
432,220391287,swinton,6
661,222193808,kinlane,61
869,223491631,surerahu,8
297,223491631,mzliang-annie,7
79,223491631,fibbonnaci,70
911,223491631,froggie901,1
303,223491631,amazon-auto,1
34,223491631,aashiqmuhamed,1
356,223491631,phmagic,4
220,223491631,drandahl,1
515,225895956,bking-1992,1
642,225895956,cablethief,1
1078,225895956,masteryeets,10
25,225895956,dmyates,3
274,225895956,bytebutcher,2
448,225895956,jshodd,2
780,225895956,beatro0t,296
592,226017073,stacksimplify,3
388,228891938,dan-os,1
578,228891938,trietlu,1
1072,228891938,nilskelleter,4
33,228891938,amazon-auto,1
923,228891938,patrickwerz,1
396,228891938,jeromevdl,7
446,228891938,cakepietoast,11
1085,228891938,fonzcastellanos,1
181,228891938,nmoutschen,562
1002,228891938,dependabot[bot],20
233,240371829,BenHornerTech,1
132,240371829,Joshua-Tan,2
831,240371829,acantril,150
700,244745009,ansible-zuul[bot],101
86,244745009,markuman,36
78,244745009,mandar242,21
112,244745009,stefanhorning,31
880,244745009,tremble,249
229,244745009,szb640,21
133,244745009,jillr,93
493,244745009,alinabuzachis,47
443,244745009,oukooveu,20
671,244745009,marknet15,42
160,250135220,nimacks,6
850,250135220,mats16,1
387,250135220,ganipcanot,13
714,250135220,abhi7cr,9
628,250135220,kahdojay,1
821,250135220,ferdingler,15
214,250135220,amazon-auto,1
561,250135220,dependabot[bot],24
278,250135220,Athena96,1
522,250135220,behrooziAWS,3
918,251132845,quique,4
609,251132845,blacng,23
294,251132845,lordz-md,9
472,251132845,alozano-77,15
619,251132845,Shah-Nisarg,1
209,251132845,afra91,7
556,251132845,mohsinmsm,3
757,258465213,ulich,5
401,258465213,semantic-release-bot,7
293,258465213,gertjanmaas,26
854,258465213,bdruth,8
371,258465213,mcaulifn,17
730,258465213,HenryNguyen5,7
835,258465213,npalm,194
703,258465213,dependabot[bot],839
380,258465213,toast-gear,7
1062,258465213,marcofranssen,12
55,259837314,acantril,40
595,259837314,gpsmyth,1
778,259837314,Aby-Korah,1
84,268826962,svenlito,4
894,268826962,betajobot,12
858,268826962,semantic-release-bot,18
1047,268826962,ahlinc,34
962,268826962,niranjan94,2
713,268826962,antonbabenko,128
314,268826962,bryantbiggs,10
523,268826962,Infra-Red,2
862,268826962,michaelhelmick,2
722,268826962,pdecat,6
1035,296917086,anacunha,1
260,296917086,amazon-auto,1
900,367247659,stacksimplify,6
548,367331849,stacksimplify,6
